,Transaction ID,Transaction Date,Menu,Category,Menu ID,Qty,Price,Total Spent,Payment Method,Order Type
2532,SUN-8575322,15-02-2023,Beef Carbonara Pasta,Food,FOD-02,2,52000,104000,Debit Card,Online Order
2533,SUN-3427303,01-03-2023,New York Cheesecake,Dessert,DST-03,4,42000,168000,Debit Card,Online Order
2534,SUN-3298745,19-06-2023,Cafe Latte,Drinks,DRK-03,1,32000,32000,Debit Card,Online Order
2535,SUN-7621854,15-11-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Debit Card,Take Away
2536,SUN-7348389,09-10-2023,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Debit Card,Take Away
2537,SUN-1976524,05-06-2023,Cafe Latte,Drinks,DRK-03,4,32000,128000,Debit Card,Dine in
2538,SUN-6518224,23-07-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Digital Wallet,Online Order
2539,SUN-1031782,08-01-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Cash,Take Away
2540,SUN-7871463,07-06-2023,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Debit Card,Online Order
2541,SUN-5857056,09-04-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Debit Card,Online Order
2542,SUN-2453949,16-10-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Debit Card,Dine in
2543,SUN-3476928,08-02-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Digital Wallet,Take Away
2544,SUN-6035675,06-04-2023,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Cash,Take Away
2545,SUN-1983373,10-01-2023,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Cash,Dine in
2546,SUN-3078594,10-06-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Digital Wallet,Online Order
2547,SUN-4725018,21-02-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Dine in
2548,SUN-9901555,01-06-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Digital Wallet,Online Order
2549,SUN-3836856,19-04-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Cash,Dine in
2550,SUN-2122596,20-05-2023,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Digital Wallet,Online Order
2551,SUN-6238721,04-05-2023,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Debit Card,Take Away
2552,SUN-6942993,06-05-2023,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Cash,Dine in
2553,SUN-8834849,09-06-2023,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Digital Wallet,Dine in
2554,SUN-2623102,02-08-2023,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Dine in
2555,SUN-7213293,19-04-2023,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,Online Order
2556,SUN-4299865,13-02-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Cash,Dine in
2557,SUN-3297640,28-04-2023,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Cash,Dine in
2558,SUN-7902818,18-01-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Digital Wallet,Take Away
2559,SUN-4651828,18-06-2023,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Digital Wallet,Dine in
2560,SUN-2300385,17-10-2023,Cafe Latte,Drinks,DRK-03,1,32000,32000,Debit Card,Dine in
2561,SUN-5693841,09-05-2023,Iced Americano,Drinks,DRK-02,2,28000,56000,Digital Wallet,Dine in
2562,SUN-3861004,29-08-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,Online Order
2563,SUN-6943844,01-10-2023,New York Cheesecake,Dessert,DST-03,1,42000,42000,Digital Wallet,Online Order
2564,SUN-5685168,04-12-2023,Espreso Single,Drinks,DRK-01,4,22000,88000,Debit Card,Online Order
2565,SUN-3515983,13-10-2023,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Debit Card,Take Away
2566,SUN-9027687,23-12-2023,Buttermilk Fried Chicken,Food,FOD-01,3,48000,144000,Debit Card,Online Order
2567,SUN-4418029,07-01-2023,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Digital Wallet,Online Order
2568,SUN-4236565,07-02-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Cash,Online Order
2569,SUN-4557877,01-03-2023,Fudgy Brownies,Dessert,DST-02,3,25000,75000,Digital Wallet,Dine in
2570,SUN-1914015,16-02-2023,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Cash,Take Away
2571,SUN-4928047,07-02-2023,Buttermilk Fried Chicken,Food,FOD-01,2,48000,96000,Debit Card,Online Order
2572,SUN-5066557,10-02-2023,New York Cheesecake,Dessert,DST-03,1,42000,42000,Debit Card,Take Away
2573,SUN-4630183,09-05-2023,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Cash,Take Away
2574,SUN-5214943,27-07-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Cash,Dine in
2575,SUN-8689043,11-05-2023,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Debit Card,Take Away
2576,SUN-1746367,22-01-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Cash,Dine in
2577,SUN-2861790,01-10-2023,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Cash,Dine in
2578,SUN-9006933,08-09-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Debit Card,Take Away
2579,SUN-7156864,24-09-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Debit Card,Online Order
2580,SUN-4421847,10-11-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Digital Wallet,Online Order
2581,SUN-2606903,19-11-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Debit Card,Dine in
2582,SUN-7553539,17-06-2023,New York Cheesecake,Dessert,DST-03,1,42000,42000,Digital Wallet,Online Order
2583,SUN-5306660,07-09-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Cash,Dine in
2584,SUN-5657652,30-03-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Digital Wallet,Online Order
2585,SUN-5768499,06-08-2023,Iced Americano,Drinks,DRK-02,4,28000,112000,Cash,Dine in
2586,SUN-6454047,23-09-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Digital Wallet,Take Away
2587,SUN-2841707,29-12-2023,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Digital Wallet,Online Order
2588,SUN-1098787,05-05-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Debit Card,Dine in
2589,SUN-2134773,23-08-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Digital Wallet,Take Away
2590,SUN-4159723,19-03-2023,Club Sandwich,Food,FOD-05,2,45000,90000,Debit Card,Dine in
2591,SUN-4977455,23-05-2023,Iced Americano,Drinks,DRK-02,2,28000,56000,Digital Wallet,Dine in
2592,SUN-4309362,27-11-2023,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Cash,Dine in
2593,SUN-3943962,22-04-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Debit Card,Dine in
2594,SUN-4103669,10-06-2023,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Cash,Dine in
2595,SUN-8611345,14-01-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Debit Card,Online Order
2596,SUN-6733748,10-01-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Digital Wallet,Take Away
2597,SUN-3863827,11-12-2023,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,Dine in
2598,SUN-9239528,20-03-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Digital Wallet,Online Order
2599,SUN-7323391,02-10-2023,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Cash,Dine in
2600,SUN-5788140,25-02-2023,Cinnamon Roll,Dessert,DST-04,1,28000,28000,Debit Card,Dine in
2601,SUN-2307019,18-05-2023,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Cash,Take Away
2602,SUN-4357330,06-02-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Debit Card,Take Away
2603,SUN-7949829,16-11-2023,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Debit Card,Dine in
2604,SUN-2046595,22-10-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Digital Wallet,Online Order
2605,SUN-9646589,06-10-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Debit Card,Dine in
2606,SUN-5887780,02-12-2023,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Debit Card,Online Order
2607,SUN-6825589,19-06-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Take Away
2608,SUN-2579065,13-01-2023,Caramel Machiato,Drinks,DRK-04,3,38000,114000,Cash,Take Away
2609,SUN-1776525,15-12-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Digital Wallet,Dine in
2610,SUN-1346962,03-04-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Debit Card,Dine in
2611,SUN-7690047,22-11-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Cash,Dine in
2612,SUN-2146255,11-10-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Debit Card,Dine in
2613,SUN-3387181,13-05-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Debit Card,Take Away
2614,SUN-5734907,12-02-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Digital Wallet,Take Away
2615,SUN-1088681,05-06-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Debit Card,Online Order
2616,SUN-3539139,24-10-2023,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Cash,Take Away
2617,SUN-2011688,25-02-2023,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Digital Wallet,Dine in
2618,SUN-1454217,28-07-2023,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Debit Card,Dine in
2619,SUN-1499273,07-02-2023,Cafe Latte,Drinks,DRK-03,4,32000,128000,Debit Card,Take Away
2620,SUN-9888366,08-12-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Digital Wallet,Dine in
2621,SUN-2059544,11-05-2023,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Debit Card,Dine in
2622,SUN-9001360,21-12-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Digital Wallet,Take Away
2623,SUN-2020211,20-03-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Debit Card,Dine in
2624,SUN-2763240,06-01-2023,Nasi Goreng Kampung,Food,FOD-03,4,38000,152000,Digital Wallet,Online Order
2625,SUN-3271764,26-01-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Cash,Online Order
2626,SUN-5860232,19-04-2023,Choco Lava Cake,Dessert,DST-04,1,35000,35000,Debit Card,Dine in
2627,SUN-5501206,26-09-2023,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Cash,Online Order
2628,SUN-3985919,28-06-2023,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Debit Card,Online Order
2629,SUN-5394581,17-12-2023,Espreso Single,Drinks,DRK-01,4,22000,88000,Debit Card,Dine in
2630,SUN-1645075,28-08-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Online Order
2631,SUN-9543136,08-09-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Digital Wallet,Online Order
2632,SUN-7951592,26-08-2023,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Digital Wallet,Dine in
2633,SUN-1293858,28-11-2023,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Take Away
2634,SUN-5817015,19-05-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Digital Wallet,Dine in
2635,SUN-1246784,14-11-2023,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Cash,Take Away
2636,SUN-1212336,09-01-2023,Creamy Maycha Latte,Drinks,DRK-05,4,35000,140000,Cash,Take Away
2637,SUN-9162899,24-08-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Cash,Online Order
2638,SUN-9232565,20-06-2023,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Digital Wallet,Online Order
2639,SUN-9810758,10-07-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Debit Card,Dine in
2640,SUN-6515736,04-11-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Digital Wallet,Dine in
2641,SUN-5562206,11-05-2023,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Digital Wallet,Dine in
2642,SUN-4382261,20-05-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Debit Card,Take Away
2643,SUN-1007165,30-06-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Cash,Dine in
2644,SUN-9003689,23-06-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Cash,Take Away
2645,SUN-8632026,28-04-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Digital Wallet,Dine in
2646,SUN-7011509,24-10-2023,Club Sandwich,Food,FOD-05,2,45000,90000,Debit Card,Online Order
2647,SUN-8844831,04-03-2023,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Digital Wallet,Online Order
2648,SUN-9672004,23-11-2023,Iced Americano,Drinks,DRK-02,2,28000,56000,Digital Wallet,Online Order
2649,SUN-8650584,30-06-2023,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Digital Wallet,Dine in
2650,SUN-2290291,19-08-2023,Classic Tirmaisu,Dessert,DST-01,3,38000,114000,Debit Card,Online Order
2651,SUN-3187342,30-08-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Debit Card,Take Away
2652,SUN-6613208,27-06-2023,Club Sandwich,Food,FOD-05,2,45000,90000,Digital Wallet,Online Order
2653,SUN-2177015,02-08-2023,Iced Americano,Drinks,DRK-02,1,28000,28000,Cash,Take Away
2654,SUN-8096481,06-05-2023,Fudgy Brownies,Dessert,DST-02,2,25000,50000,Digital Wallet,Online Order
2655,SUN-5899838,27-09-2023,Grill Chicken Caesar Salad,Food,FOD-04,2,42000,84000,Digital Wallet,Online Order
2656,SUN-5268173,06-07-2023,New York Cheesecake,Dessert,DST-03,4,42000,168000,Digital Wallet,Dine in
2657,SUN-7735513,03-05-2023,Cinnamon Roll,Dessert,DST-05,1,28000,28000,Cash,Online Order
2658,SUN-5078740,24-01-2023,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Debit Card,Online Order
2659,SUN-9724475,01-01-2023,Espreso Single,Drinks,DRK-01,4,22000,88000,Digital Wallet,Online Order
2660,SUN-3133785,08-07-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Digital Wallet,Online Order
2661,SUN-2834693,19-03-2023,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Digital Wallet,Online Order
2662,SUN-9412494,12-06-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Digital Wallet,Dine in
2663,SUN-8295223,16-04-2023,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Digital Wallet,Dine in
2664,SUN-4585078,25-01-2023,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Cash,Take Away
2665,SUN-1521619,21-07-2023,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Debit Card,Online Order
2666,SUN-2836186,18-10-2023,Espreso Single,Drinks,DRK-01,4,22000,88000,Digital Wallet,Dine in
2667,SUN-7440335,23-05-2023,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Dine in
2668,SUN-3128485,21-02-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Digital Wallet,Dine in
2669,SUN-5307363,29-08-2023,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Debit Card,Online Order
2670,SUN-6939714,25-06-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Cash,Online Order
2671,SUN-7983450,23-03-2023,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Cash,Online Order
2672,SUN-5850921,12-06-2023,Choco Lava Cake,Dessert,DST-04,3,35000,105000,Debit Card,Online Order
2673,SUN-2385792,20-06-2023,Iced Americano,Drinks,DRK-02,4,28000,112000,Digital Wallet,Take Away
2674,SUN-4527903,05-05-2023,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Debit Card,Online Order
2675,SUN-5639913,01-01-2023,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Dine in
2676,SUN-8264286,18-11-2023,New York Cheesecake,Dessert,DST-03,2,42000,84000,Debit Card,Take Away
2677,SUN-8232630,08-09-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Debit Card,Dine in
2678,SUN-7629533,17-05-2023,Cafe Latte,Drinks,DRK-03,1,32000,32000,Debit Card,Online Order
2679,SUN-5118885,12-11-2023,Cinnamon Roll,Dessert,DST-05,3,28000,84000,Digital Wallet,Online Order
2680,SUN-6950061,02-03-2023,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Digital Wallet,Take Away
2681,SUN-5179527,10-11-2023,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Online Order
2682,SUN-6651742,04-06-2023,Caramel Machiato,Drinks,DRK-04,4,38000,152000,Cash,Take Away
2683,SUN-3798870,16-11-2023,Cafe Latte,Drinks,DRK-03,2,32000,64000,Cash,Dine in
2684,SUN-1372878,01-07-2023,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Cash,Dine in
2685,SUN-9804686,13-03-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Debit Card,Dine in
2686,SUN-5478135,07-04-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Debit Card,Online Order
2687,SUN-2404281,25-12-2023,Nasi Goreng Kampung,Food,FOD-03,1,38000,38000,Cash,Dine in
2688,SUN-6722467,13-07-2023,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Online Order
2689,SUN-6731113,21-07-2023,Beef Carbonara Pasta,Food,FOD-02,1,52000,52000,Digital Wallet,Online Order
2690,SUN-6040923,03-12-2023,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Digital Wallet,Dine in
2691,SUN-4286010,09-03-2023,Nasi Goreng Kampung,Food,FOD-03,2,38000,76000,Cash,Take Away
2692,SUN-6557642,31-05-2023,Creamy Maycha Latte,Drinks,DRK-05,3,35000,105000,Cash,Dine in
2693,SUN-8727993,03-02-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Debit Card,Online Order
2694,SUN-2327410,02-03-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Cash,Dine in
2695,SUN-4422219,26-01-2023,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Debit Card,Online Order
2696,SUN-3195182,12-09-2023,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Cash,Take Away
2697,SUN-6726396,21-08-2023,Iced Americano,Drinks,DRK-02,4,28000,112000,Cash,Take Away
2698,SUN-5199372,12-10-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Digital Wallet,Take Away
2699,SUN-8038480,18-08-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Debit Card,Dine in
2700,SUN-7255836,10-08-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Cash,Take Away
2701,SUN-9806865,15-10-2023,Cafe Latte,Drinks,DRK-03,2,32000,64000,Digital Wallet,Dine in
2702,SUN-5287095,24-05-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Dine in
2703,SUN-5212660,29-08-2023,Iced Americano,Drinks,DRK-02,2,28000,56000,Digital Wallet,Online Order
2704,SUN-8736169,03-12-2023,Creamy Maycha Latte,Drinks,DRK-05,2,35000,70000,Digital Wallet,Dine in
2705,SUN-4194129,09-07-2023,Cafe Latte,Drinks,DRK-03,1,32000,32000,Debit Card,Take Away
2706,SUN-6727365,25-10-2023,Grill Chicken Caesar Salad,Food,FOD-04,1,42000,42000,Cash,Dine in
2707,SUN-2795097,01-03-2023,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Debit Card,Dine in
2708,SUN-1631435,30-10-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Cash,Dine in
2709,SUN-8731482,26-09-2023,Club Sandwich,Food,FOD-05,2,45000,90000,Debit Card,Dine in
2710,SUN-2299583,03-10-2023,Grill Chicken Caesar Salad,Food,FOD-04,4,42000,168000,Cash,Dine in
2711,SUN-5481744,02-01-2023,Classic Tirmaisu,Dessert,DST-01,4,38000,152000,Digital Wallet,Take Away
2712,SUN-2470123,24-06-2023,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Debit Card,Dine in
2713,SUN-9535583,30-08-2023,Choco Lava Cake,Dessert,DST-04,2,35000,70000,Digital Wallet,Online Order
2714,SUN-3262910,18-03-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Digital Wallet,Take Away
2715,SUN-9963085,02-03-2023,Espreso Single,Drinks,DRK-01,4,22000,88000,Debit Card,Dine in
2716,SUN-2855565,26-10-2023,Nasi Goreng Kampung,Food,FOD-03,3,38000,114000,Debit Card,Online Order
2717,SUN-9945723,27-02-2023,Cinnamon Roll,Dessert,DST-05,4,28000,112000,Digital Wallet,Take Away
2718,SUN-9003401,29-03-2023,Iced Americano,Drinks,DRK-02,3,28000,84000,Debit Card,Take Away
2719,SUN-1241688,27-11-2023,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Digital Wallet,Dine in
2720,SUN-6000485,24-02-2023,Espreso Single,Drinks,DRK-01,3,22000,66000,Debit Card,Online Order
2721,SUN-5089810,05-12-2023,Espreso Single,Drinks,DRK-01,4,22000,88000,Digital Wallet,Online Order
2722,SUN-6005665,14-07-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Digital Wallet,Take Away
2723,SUN-8801578,20-09-2023,Club Sandwich,Food,FOD-05,2,45000,90000,Digital Wallet,Take Away
2724,SUN-1512013,08-05-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Dine in
2725,SUN-6462291,25-03-2023,Iced Americano,Drinks,DRK-02,2,28000,56000,Cash,Dine in
2726,SUN-3620108,20-01-2023,Iced Americano,Drinks,DRK-02,4,28000,112000,Debit Card,Dine in
2727,SUN-6010391,21-06-2023,Cafe Latte,Drinks,DRK-03,1,32000,32000,Digital Wallet,Online Order
2728,SUN-3896615,31-03-2023,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Debit Card,Take Away
2729,SUN-3901634,07-05-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Debit Card,Take Away
2730,SUN-9997211,27-11-2023,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Cash,Dine in
2731,SUN-5374268,12-02-2023,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Debit Card,Dine in
2732,SUN-8385257,09-03-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Cash,Take Away
2733,SUN-1766022,28-03-2023,Caramel Machiato,Drinks,DRK-04,1,38000,38000,Digital Wallet,Online Order
2734,SUN-3642545,03-03-2023,Classic Tirmaisu,Dessert,DST-01,1,38000,38000,Digital Wallet,Dine in
2735,SUN-4501194,22-01-2023,Club Sandwich,Food,FOD-05,3,45000,135000,Debit Card,Take Away
2736,SUN-7560363,12-06-2023,Club Sandwich,Food,FOD-05,2,45000,90000,Digital Wallet,Dine in
2737,SUN-3235729,21-12-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Digital Wallet,Take Away
2738,SUN-4012969,26-11-2023,Espreso Single,Drinks,DRK-01,4,22000,88000,Debit Card,Online Order
2739,SUN-4325179,28-03-2023,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Digital Wallet,Take Away
2740,SUN-2377730,03-02-2023,Espreso Single,Drinks,DRK-01,1,22000,22000,Debit Card,Take Away
2741,SUN-5693316,22-05-2023,Club Sandwich,Food,FOD-05,2,45000,90000,Digital Wallet,Online Order
2742,SUN-1649278,14-01-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Digital Wallet,Online Order
2743,SUN-6676103,01-04-2023,Classic Tirmaisu,Dessert,DST-01,2,38000,76000,Digital Wallet,Dine in
2744,SUN-7211180,15-03-2023,Fudgy Brownies,Dessert,DST-02,4,25000,100000,Debit Card,Online Order
2745,SUN-1054382,26-08-2023,Club Sandwich,Food,FOD-05,1,45000,45000,Digital Wallet,Take Away
2746,SUN-7392240,14-02-2023,Cafe Latte,Drinks,DRK-03,2,32000,64000,Digital Wallet,Dine in
2747,SUN-4523300,25-07-2023,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Debit Card,Dine in
2748,SUN-3834430,13-08-2023,Fudgy Brownies,Dessert,DST-02,1,25000,25000,Cash,Take Away
2749,SUN-9494961,07-10-2023,Espreso Single,Drinks,DRK-01,2,22000,44000,Cash,Dine in
2750,SUN-7424130,26-05-2023,Beef Carbonara Pasta,Food,FOD-02,3,52000,156000,Debit Card,Online Order
2751,SUN-3836312,05-01-2023,Cinnamon Roll,Dessert,DST-05,2,28000,56000,Digital Wallet,Online Order
2752,SUN-8438641,05-10-2023,Cafe Latte,Drinks,DRK-03,4,32000,128000,Cash,Dine in
2753,SUN-7927993,16-03-2023,Espreso Single,Drinks,DRK-01,3,22000,66000,Digital Wallet,Dine in
2754,SUN-8867129,29-09-2023,Club Sandwich,Food,FOD-05,4,45000,180000,Cash,Dine in
2755,SUN-9827032,07-08-2023,Buttermilk Fried Chicken,Food,FOD-01,1,48000,48000,Digital Wallet,Online Order
2756,SUN-1394593,10-12-2023,Caramel Machiato,Drinks,DRK-04,2,38000,76000,Debit Card,Dine in
2757,SUN-6262616,30-07-2023,Beef Carbonara Pasta,Food,FOD-02,4,52000,208000,Cash,Dine in
2758,SUN-9505044,30-05-2023,Choco Lava Cake,Dessert,DST-04,4,35000,140000,Debit Card,Dine in
2759,SUN-1348459,28-10-2023,Creamy Maycha Latte,Drinks,DRK-05,1,35000,35000,Debit Card,Take Away
2760,SUN-1076140,23-02-2023,Buttermilk Fried Chicken,Food,FOD-01,4,48000,192000,Digital Wallet,Take Away
